########Default mode########
2015-12-08 11:56:36 2490 null
2015-12-08 11:56:36 2490 null
2015-12-08 11:56:36 2490 null
########Default mode########
2015-12-08 11:56:41 1630 GRAVITY 15818009736738405  x:-0.51385844 y:9.606487 z:1.9030842
########Default mode########
2015-12-08 11:56:41 2230 GYROSCOPE 513260144455930  x:-0.108669 y:-0.039072 z:-0.139194
2015-12-08 11:56:41 2230 ACCELEROMETER 513260144455930  x:-1.15414 y:10.131316 z:1.766492
2015-12-08 11:56:41 2230 GRAVITY 15818009736738405  x:-0.56578827 y:9.577543 z:2.030013
########Default mode########
2015-12-08 11:56:41 2840 GYROSCOPE 513260204162128  x:-0.002442 y:-0.056166 z:0.034188
2015-12-08 11:56:41 2840 ACCELEROMETER 513260204162128  x:-0.790556 y:9.435245 z:2.0068882
2015-12-08 11:56:41 2840 GRAVITY 15818009736738405  x:-0.58040017 y:9.553429 z:2.1367118
########Default mode########
2015-12-08 11:56:41 3450 GYROSCOPE 513260263958014  x:-0.151404 y:-0.068376 z:-0.056166
2015-12-08 11:56:41 3450 ACCELEROMETER 513260324463534  x:-1.564368 y:10.205468 z:1.200784
2015-12-08 11:56:41 3450 GRAVITY 15818009736738405  x:-0.6347683 y:9.549318 z:2.1396239
########Default mode########
2015-12-08 11:56:41 4050 GYROSCOPE 513260324463534  x:-0.137973 y:-0.057386998 z:-0.239316
2015-12-08 11:56:41 4050 ACCELEROMETER 513260383283118  x:-2.8249521 y:11.420605 z:-6.472752
2015-12-08 11:56:41 4050 GRAVITY 15818009736738405  x:-0.7115555 y:9.4350395 z:2.5776188
########Default mode########
2015-12-08 11:56:41 4660 GYROSCOPE 513260383283118  x:-2.8461509 y:-1.010988 z:0.080586
2015-12-08 11:56:41 4660 ACCELEROMETER 513260443670357  x:-2.503228 y:8.057452 z:-1.8813081
2015-12-08 11:56:41 4660 GRAVITY 15818009736738405  x:-1.3587515 y:9.091578 z:3.4157603
########Default mode########
2015-12-08 11:56:41 5270 GYROSCOPE 513260443670357  x:-1.739925 y:-2.219778 z:-3.6727679
2015-12-08 11:56:41 5270 ACCELEROMETER 513260504717962  x:-4.561544 y:7.6603804 z:2.401568
2015-12-08 11:56:41 5270 GRAVITY 15818009736738405  x:-2.7182724 y:8.477159 z:4.1132936
########Default mode########
2015-12-08 11:56:41 5880 GYROSCOPE 513260564426295  x:0.543345 y:-3.854697 z:-4.391937
2015-12-08 11:56:41 5880 ACCELEROMETER 513260564426295  x:-2.217384 y:4.05444 z:4.738552
2015-12-08 11:56:41 5880 GRAVITY 15818009736738405  x:-3.7260103 y:7.8436875 z:4.556731
########Default mode########
2015-12-08 11:56:41 6480 GYROSCOPE 513260622621920  x:-0.91086596 y:-3.058605 z:-5.0903487
2015-12-08 11:56:41 6480 ACCELEROMETER 513260622621920  x:0.76783204 y:4.47304 z:5.043532
2015-12-08 11:56:41 6480 GRAVITY 15818009736738405  x:-4.7451177 y:6.6112986 z:5.4721994
########Default mode########
2015-12-08 11:56:41 7080 GYROSCOPE 513260682283534  x:-1.655676 y:-0.855921 z:-3.6581159
2015-12-08 11:56:41 7080 ACCELEROMETER 513260682283534  x:0.004784 y:6.582784 z:8.046688
2015-12-08 11:56:41 7080 GRAVITY 15818009736738405  x:-5.1329656 y:4.977302 z:6.711893
########Default mode########
2015-12-08 11:56:41 7680 GYROSCOPE 513260741539941  x:-1.08669 y:-1.471305 z:-4.301583
2015-12-08 11:56:41 7680 ACCELEROMETER 513260741539941  x:-1.510548 y:3.489928 z:7.248956
2015-12-08 11:56:41 7680 GRAVITY 15818009736738405  x:-4.695029 y:3.471751 z:7.8787065
########Default mode########
2015-12-08 11:56:41 8280 GYROSCOPE 513260801878743  x:-3.704514 y:-1.675212 z:-2.162391
2015-12-08 11:56:41 8280 ACCELEROMETER 513260801878743  x:-2.820168 y:0.952016 z:12.973012
2015-12-08 11:56:41 8280 GRAVITY 15818009736738405  x:-3.9219756 y:1.4607042 z:8.868757
########Default mode########
2015-12-08 11:56:41 8890 GYROSCOPE 513260861371399  x:1.410255 y:-2.494503 z:0.18192899
2015-12-08 11:56:41 8890 ACCELEROMETER 513260861371399  x:-8.291868 y:-1.3598521 z:14.922492
2015-12-08 11:56:41 8890 GRAVITY 15818009736738405  x:-3.0485976 y:0.5510866 z:9.304447
########Default mode########
2015-12-08 11:56:41 9490 GYROSCOPE 513260921360826  x:1.361415 y:-0.614163 z:0.681318
2015-12-08 11:56:41 9490 ACCELEROMETER 513260921360826  x:2.20662 y:4.955028 z:7.936656
2015-12-08 11:56:41 9490 GRAVITY 15818009736738405  x:-1.2657865 y:2.2021592 z:9.471994
########Default mode########
2015-12-08 11:56:42 0090 GYROSCOPE 513260980412232  x:-0.070818 y:-1.268619 z:0.633699
2015-12-08 11:56:42 0090 ACCELEROMETER 513260980412232  x:-0.99268 y:2.987608 z:13.116532
2015-12-08 11:56:42 0090 GRAVITY 15818009736738405  x:-0.09815555 y:2.7269306 z:9.419375
########Default mode########
2015-12-08 11:56:42 0700 GYROSCOPE 513261040350201  x:1.483515 y:0.072039 z:0.930402
2015-12-08 11:56:42 0700 ACCELEROMETER 513261040350201  x:-0.527436 y:2.4171162 z:10.011716
2015-12-08 11:56:42 0700 GRAVITY 15818009736738405  x:0.40945336 y:3.1024146 z:9.293963
########Default mode########
2015-12-08 11:56:42 1310 GYROSCOPE 513261100144159  x:0.761904 y:0.178266 z:1.4652
2015-12-08 11:56:42 1310 ACCELEROMETER 513261100144159  x:-1.425632 y:2.578576 z:7.7728043
2015-12-08 11:56:42 1310 GRAVITY 15818009736738405  x:0.6139377 y:3.5474167 z:9.121914
########Default mode########
2015-12-08 11:56:42 1920 GYROSCOPE 513261159775305  x:0.841269 y:0.760683 z:1.753356
2015-12-08 11:56:42 1920 ACCELEROMETER 513261159775305  x:-0.84198403 y:3.338036 z:8.309808
2015-12-08 11:56:42 1920 GRAVITY 15818009736738405  x:0.49745634 y:3.9171 z:8.976595
########Default mode########
2015-12-08 11:56:42 2540 GYROSCOPE 513261219203326  x:-0.923076 y:0.295482 z:1.645908
2015-12-08 11:56:42 2540 ACCELEROMETER 513261219203326  x:0.94484 y:4.400084 z:5.386784
2015-12-08 11:56:42 2540 GRAVITY 15818009736738405  x:0.5490389 y:3.890479 z:8.985161
########Default mode########
2015-12-08 11:56:42 3150 GYROSCOPE 513261278910253  x:-2.559216 y:-0.117216 z:0.637362
2015-12-08 11:56:42 3150 ACCELEROMETER 513261278910253  x:3.248336 y:2.255656 z:9.272588
2015-12-08 11:56:42 3150 GRAVITY 15818009736738405  x:0.7800569 y:3.0929143 z:9.273391
########Default mode########
2015-12-08 11:56:42 3760 GYROSCOPE 513261338630878  x:-2.216115 y:-2.192916 z:0.704517
2015-12-08 11:56:42 3760 ACCELEROMETER 513261338630878  x:2.496052 y:4.182412 z:8.141172
2015-12-08 11:56:42 3760 GRAVITY 15818009736738405  x:1.6114489 y:1.8181108 z:9.500952
########Default mode########
2015-12-08 11:56:42 4370 GYROSCOPE 513261398986815  x:-0.53723997 y:0.738705 z:0.100122
2015-12-08 11:56:42 4370 ACCELEROMETER 513261398986815  x:4.355832 y:-0.229632 z:9.65172
2015-12-08 11:56:42 4370 GRAVITY 15818009736738405  x:2.2346942 y:1.0447375 z:9.491314
########Default mode########
2015-12-08 11:56:42 4980 GYROSCOPE 513261460064628  x:1.411476 y:0.343101 z:0.372405
2015-12-08 11:56:42 4980 ACCELEROMETER 513261460064628  x:1.904032 y:3.7996922 z:6.57202
2015-12-08 11:56:42 4980 GRAVITY 15818009736738405  x:2.120799 y:1.5943745 z:9.440899
########Default mode########
2015-12-08 11:56:42 5590 GYROSCOPE 513261518647649  x:-1.35531 y:0.652014 z:0.076923
2015-12-08 11:56:42 5590 ACCELEROMETER 513261518647649  x:4.86772 y:1.819116 z:7.071948
2015-12-08 11:56:42 5590 GRAVITY 15818009736738405  x:1.7225194 y:1.9172944 z:9.461886
########Default mode########
2015-12-08 11:56:42 6200 GYROSCOPE 513261579476294  x:0.002442 y:0.807081 z:-0.294261
2015-12-08 11:56:42 6200 ACCELEROMETER 513261579476294  x:-0.078936 y:2.214992 z:5.726448
2015-12-08 11:56:42 6200 GRAVITY 15818009736738405  x:1.8469185 y:1.7361693 z:9.473385
########Default mode########
2015-12-08 11:56:42 6800 GYROSCOPE 513261637566763  x:-0.80586 y:-0.545787 z:-0.79365
2015-12-08 11:56:42 6800 ACCELEROMETER 513261637566763  x:3.397836 y:1.097928 z:8.44376
2015-12-08 11:56:42 6800 GRAVITY 15818009736738405  x:1.57445 y:1.5285958 z:9.557975
########Default mode########
2015-12-08 11:56:42 7410 GYROSCOPE 513261697638951  x:0.472527 y:-0.759462 z:-0.340659
2015-12-08 11:56:42 7410 ACCELEROMETER 513261697638951  x:-1.6313441 y:2.4793081 z:4.577092
2015-12-08 11:56:42 7410 GRAVITY 15818009736738405  x:2.1645381 y:1.445471 z:9.454934
########Default mode########
2015-12-08 11:56:42 8020 GYROSCOPE 513261757346451  x:2.013429 y:1.279608 z:-1.108668
2015-12-08 11:56:42 8020 ACCELEROMETER 513261757346451  x:0.29302 y:-0.93527204 z:12.138205
2015-12-08 11:56:42 8020 GRAVITY 15818009736738405  x:1.6231383 y:2.2234175 z:9.412344
########Default mode########
2015-12-08 11:56:42 8630 GYROSCOPE 513261816853794  x:-0.603174 y:2.013429 z:0.323565
2015-12-08 11:56:42 8630 ACCELEROMETER 513261816853794  x:-0.199732 y:3.590392 z:8.141172
2015-12-08 11:56:42 8630 GRAVITY 15818009736738405  x:1.4878486 y:2.978097 z:9.224297
########Default mode########
2015-12-08 11:56:42 9240 GYROSCOPE 513261876504940  x:-1.164834 y:0.48839998 z:-1.061049
2015-12-08 11:56:42 9240 ACCELEROMETER 513261876504940  x:0.354016 y:0.821652 z:12.18126
2015-12-08 11:56:42 9240 GRAVITY 15818009736738405  x:0.22760472 y:2.5389693 z:9.469542
########Default mode########
2015-12-08 11:56:42 9850 GYROSCOPE 513261936106138  x:-1.456653 y:1.26984 z:0.091575
2015-12-08 11:56:42 9850 ACCELEROMETER 513261936106138  x:-0.678132 y:1.1684921 z:6.61388
2015-12-08 11:56:42 9850 GRAVITY 15818009736738405  x:0.2085866 y:1.706097 z:9.654849
########Default mode########
2015-12-08 11:56:43 0450 GYROSCOPE 513261995395773  x:0.589743 y:3.562878 z:0.145299
2015-12-08 11:56:43 0450 ACCELEROMETER 513261995395773  x:-4.68234 y:-0.987896 z:14.395057
2015-12-08 11:56:43 0450 GRAVITY 15818009736738405  x:-1.6545565 y:1.5129373 z:9.546929
########Default mode########
2015-12-08 11:56:43 1060 GYROSCOPE 513262055392076  x:0.985347 y:1.925517 z:-1.186812
2015-12-08 11:56:43 1060 ACCELEROMETER 513262055392076  x:-5.5745564 y:-0.106444 z:16.43902
2015-12-08 11:56:43 1060 GRAVITY 15818009736738405  x:-3.351849 y:1.8812697 z:9.021991
########Default mode########
2015-12-08 11:56:43 1670 GYROSCOPE 513262115112961  x:-0.749694 y:-2.302806 z:-0.814407
2015-12-08 11:56:43 1670 ACCELEROMETER 513262115112961  x:-4.337892 y:1.437592 z:20.901297
2015-12-08 11:56:43 1670 GRAVITY 15818009736738405  x:-3.4296887 y:1.22402 z:9.10546
########Default mode########
2015-12-08 11:56:43 2280 GYROSCOPE 513262174814159  x:0.199023 y:0.517704 z:-0.616605
2015-12-08 11:56:43 2280 ACCELEROMETER 513262174814159  x:-2.742428 y:0.19255601 z:9.407736
2015-12-08 11:56:43 2280 GRAVITY 15818009736738405  x:-2.5214448 y:0.8383453 z:9.439803
########Default mode########
2015-12-08 11:56:43 2890 GYROSCOPE 513262234519315  x:0.139194 y:1.9462739 z:-0.66056097
2015-12-08 11:56:43 2890 ACCELEROMETER 513262234519315  x:-0.66976 y:0.026312001 z:3.7351081
2015-12-08 11:56:43 2890 GRAVITY 15818009736738405  x:-3.1513665 y:0.99513024 z:9.233038
########Default mode########
2015-12-08 11:56:43 3510 GYROSCOPE 513262295935825  x:1.023198 y:-2.463978 z:-0.261294
2015-12-08 11:56:43 3510 ACCELEROMETER 513262295935825  x:-4.8222723 y:0.016744 z:15.4882
2015-12-08 11:56:43 3510 GRAVITY 15818009736738405  x:-3.0089517 y:0.79423434 z:9.299774
########Default mode########
2015-12-08 11:56:43 4130 GYROSCOPE 513262354369211  x:0.31746 y:-3.82173 z:-0.705738
2015-12-08 11:56:43 4130 ACCELEROMETER 513262354369211  x:-0.949624 y:-0.014352 z:6.768164
2015-12-08 11:56:43 4130 GRAVITY 15818009736738405  x:-1.832425 y:0.61488104 z:9.614288
########Default mode########
2015-12-08 11:56:43 4750 GYROSCOPE 513262414003846  x:-0.002442 y:-0.551892 z:-0.279609
2015-12-08 11:56:43 4750 ACCELEROMETER 513262414003846  x:0.34923202 y:-0.139932 z:9.76534
2015-12-08 11:56:43 4750 GRAVITY 15818009736738405  x:-0.40157872 y:0.5958482 z:9.780291
########Default mode########
2015-12-08 11:56:43 5360 GYROSCOPE 513262473698690  x:-0.006105 y:0.001221 z:-0.004884
2015-12-08 11:56:43 5360 ACCELEROMETER 513262473698690  x:0.14352 y:0.084916 z:9.593116
2015-12-08 11:56:43 5360 GRAVITY 15818009736738405  x:-0.115475394 y:0.48168615 z:9.794133
########Default mode########
2015-12-08 11:56:43 5970 GYROSCOPE 513262533412284  x:0.0 y:0.001221 z:0.0
2015-12-08 11:56:43 5970 ACCELEROMETER 513262533412284  x:0.172224 y:0.074152 z:9.8072
2015-12-08 11:56:43 5970 GRAVITY 15818009736738405  x:0.09594199 y:0.17904253 z:9.804547
########Default mode########
2015-12-08 11:56:43 6580 GYROSCOPE 513262594462909  x:-0.001221 y:0.004884 z:0.002442
2015-12-08 11:56:43 6580 ACCELEROMETER 513262594462909  x:0.172224 y:0.074152 z:9.727068
2015-12-08 11:56:43 6580 GRAVITY 15818009736738405  x:0.12962732 y:0.11628367 z:9.805105
########Default mode########
2015-12-08 11:56:43 7190 GYROSCOPE 513262652820825  x:-0.007326 y:0.008547 z:0.0
2015-12-08 11:56:43 7190 ACCELEROMETER 513262652820825  x:0.165048 y:0.064584 z:9.844276
2015-12-08 11:56:43 7190 GRAVITY 15818009736738405  x:0.14333723 y:0.09384148 z:9.805154
########Default mode########
2015-12-08 11:56:43 7800 GYROSCOPE 513262712526815  x:0.001221 y:0.002442 z:-0.001221
2015-12-08 11:56:43 7800 ACCELEROMETER 513262712526815  x:0.159068 y:0.072956 z:9.704344
2015-12-08 11:56:43 7800 GRAVITY 15818009736738405  x:0.14806014 y:0.080207996 z:9.805205
########Default mode########
2015-12-08 11:56:43 8410 GYROSCOPE 513262771920877  x:-0.009768 y:0.0 z:-0.002442
2015-12-08 11:56:43 8410 ACCELEROMETER 513262771920877  x:0.157872 y:0.07774 z:9.761752
2015-12-08 11:56:43 8410 GRAVITY 15818009736738405  x:0.14944382 y:0.072836004 z:9.805241
########Default mode########
2015-12-08 11:56:43 9010 GYROSCOPE 513262831348221  x:0.002442 y:0.001221 z:0.002442
2015-12-08 11:56:43 9010 ACCELEROMETER 513262831348221  x:0.16146 y:0.063388005 z:9.5967045
2015-12-08 11:56:43 9010 GRAVITY 15818009736738405  x:0.15337525 y:0.07145781 z:9.805191
########Default mode########
2015-12-08 11:56:43 9620 GYROSCOPE 513262890938742  x:-0.001221 y:0.001221 z:0.001221
2015-12-08 11:56:43 9620 ACCELEROMETER 513262890938742  x:0.15667601 y:0.066976 z:9.6876
2015-12-08 11:56:43 9620 GRAVITY 15818009736738405  x:0.15767305 y:0.07322759 z:9.805109
########Default mode########
2015-12-08 11:56:44 0230 GYROSCOPE 513262950779992  x:-0.007326 y:0.006105 z:0.0
2015-12-08 11:56:44 0230 ACCELEROMETER 513262950779992  x:0.159068 y:0.07176 z:9.558433
2015-12-08 11:56:44 0230 GRAVITY 15818009736738405  x:0.15759523 y:0.071745366 z:9.805122
########Default mode########
2015-12-08 11:56:44 0830 GYROSCOPE 513263010585617  x:0.002442 y:0.008547 z:-0.006105
2015-12-08 11:56:44 0830 ACCELEROMETER 513263010585617  x:0.1495 y:0.074152 z:9.53212
2015-12-08 11:56:44 0830 GRAVITY 15818009736738405  x:0.1573131 y:0.07296433 z:9.805119
########Default mode########
2015-12-08 11:56:44 1430 GYROSCOPE 513263070369367  x:-0.002442 y:0.008547 z:-0.004884
2015-12-08 11:56:44 1430 ACCELEROMETER 513263070369367  x:0.157872 y:0.070564 z:9.560824
2015-12-08 11:56:44 1430 GRAVITY 15818009736738405  x:0.15642102 y:0.07352778 z:9.805128
########Default mode########
2015-12-08 11:56:44 2040 GYROSCOPE 513263129782804  x:-0.004884 y:0.002442 z:0.001221
2015-12-08 11:56:44 2040 ACCELEROMETER 513263129782804  x:0.15667601 y:0.076544 z:9.587136
2015-12-08 11:56:44 2040 GRAVITY 15818009736738405  x:0.1578692 y:0.07152841 z:9.8051195
########Default mode########
2015-12-08 11:56:44 2640 GYROSCOPE 513263189497960  x:-0.004884 y:0.006105 z:0.001221
2015-12-08 11:56:44 2640 ACCELEROMETER 513263189497960  x:0.15548 y:0.074152 z:9.572784
2015-12-08 11:56:44 2640 GRAVITY 15818009736738405  x:0.15810166 y:0.0701798 z:9.805124
########Default mode########
2015-12-08 11:56:44 3250 GYROSCOPE 513263249657388  x:-0.004884 y:0.007326 z:0.001221
2015-12-08 11:56:44 3250 ACCELEROMETER 513263249657388  x:0.157872 y:0.076544 z:9.6337805
2015-12-08 11:56:44 3250 GRAVITY 15818009736738405  x:0.1530223 y:0.071642034 z:9.805195
########Default mode########
2015-12-08 11:56:44 3860 GYROSCOPE 513263308892856  x:-0.002442 y:0.009768 z:0.0
2015-12-08 11:56:44 3860 ACCELEROMETER 513263308892856  x:0.148304 y:0.100464 z:9.475908
2015-12-08 11:56:44 3860 GRAVITY 15818009736738405  x:0.1549498 y:0.069916226 z:9.805177
########Default mode########
2015-12-08 11:56:44 4460 GYROSCOPE 513263368597648  x:0.0 y:0.002442 z:0.0
2015-12-08 11:56:44 4460 ACCELEROMETER 513263368597648  x:0.16863601 y:0.06578 z:9.704344
2015-12-08 11:56:44 4460 GRAVITY 15818009736738405  x:0.15537989 y:0.07174042 z:9.805158
########Default mode########
2015-12-08 11:56:44 5060 GYROSCOPE 513263428325565  x:-0.002442 y:0.01221 z:-0.003663
2015-12-08 11:56:44 5060 ACCELEROMETER 513263428325565  x:0.16744 y:0.081328005 z:9.746204
2015-12-08 11:56:44 5060 GRAVITY 15818009736738405  x:0.1525232 y:0.06910614 z:9.805221
########Default mode########
2015-12-08 11:56:44 5670 GYROSCOPE 513263488007023  x:-0.001221 y:0.0 z:-0.006105
2015-12-08 11:56:44 5670 ACCELEROMETER 513263488007023  x:0.159068 y:0.07774 z:9.730657
2015-12-08 11:56:44 5670 GRAVITY 15818009736738405  x:0.15520498 y:0.07496004 z:9.805137
########Default mode########
2015-12-08 11:56:44 6280 GYROSCOPE 513263547711502  x:0.002442 y:0.007326 z:0.006105
2015-12-08 11:56:44 6280 ACCELEROMETER 513263607962648  x:0.163852 y:0.072956 z:9.6278
2015-12-08 11:56:44 6280 GRAVITY 15818009736738405  x:0.15464547 y:0.07836266 z:9.805119
########Default mode########
2015-12-08 11:56:44 6880 GYROSCOPE 513263607962648  x:-0.001221 y:0.002442 z:0.004884
2015-12-08 11:56:44 6880 ACCELEROMETER 513263667555460  x:0.16744 y:0.074152 z:9.542884
2015-12-08 11:56:44 6880 GRAVITY 15818009736738405  x:0.15487766 y:0.077157356 z:9.805123
########Default mode########
2015-12-08 11:56:44 7480 GYROSCOPE 513263727106502  x:0.007326 y:-0.021978 z:0.124542
2015-12-08 11:56:44 7480 ACCELEROMETER 513263727106502  x:1.361048 y:1.538056 z:7.680712
2015-12-08 11:56:44 7480 GRAVITY 15818009736738405  x:0.17435361 y:0.080220126 z:9.804772
########Default mode########
2015-12-08 11:56:44 8080 GYROSCOPE 513263727106502  x:0.007326 y:-0.021978 z:0.124542
2015-12-08 11:56:44 8080 ACCELEROMETER 513263787079210  x:0.737932 y:0.838396 z:8.935316
2015-12-08 11:56:44 8080 GRAVITY 15818009736738405  x:0.3880677 y:0.3829161 z:9.791485
########Default mode########
2015-12-08 11:56:44 8680 GYROSCOPE 513263846733429  x:-0.021978 y:0.004884 z:2.746029
2015-12-08 11:56:44 8680 ACCELEROMETER 513263846733429  x:-1.527292 y:-0.49155602 z:9.650524
2015-12-08 11:56:44 8680 GRAVITY 15818009736738405  x:0.4584935 y:0.31871706 z:9.79074
########Default mode########
2015-12-08 11:56:44 9280 GYROSCOPE 513263906504002  x:0.026862 y:-0.19780199 z:1.967031
2015-12-08 11:56:44 9280 ACCELEROMETER 513263906504002  x:4.6249323 y:1.834664 z:9.907664
2015-12-08 11:56:44 9280 GRAVITY 15818009736738405  x:0.40408796 y:0.11130275 z:9.79769
########Default mode########
2015-12-08 11:56:44 9880 GYROSCOPE 513263906504002  x:0.026862 y:-0.19780199 z:1.967031
2015-12-08 11:56:44 9880 ACCELEROMETER 513263966476971  x:-1.152944 y:1.670812 z:10.826192
2015-12-08 11:56:44 9880 GRAVITY 15818009736738405  x:0.76338464 y:0.06228978 z:9.776695
########Default mode########
2015-12-08 11:56:45 0480 GYROSCOPE 513263966476971  x:-0.063492 y:-0.272283 z:0.670329
2015-12-08 11:56:45 0480 ACCELEROMETER 513264026036814  x:-0.123188004 y:-0.46883202 z:9.14342
2015-12-08 11:56:45 0480 GRAVITY 15818009736738405  x:1.030966 y:0.00693148 z:9.752306
########Default mode########
2015-12-08 11:56:45 1080 GYROSCOPE 513264026036814  x:-0.106226996 y:-0.18315 z:1.031745
2015-12-08 11:56:45 1080 ACCELEROMETER 513264085739679  x:1.8179201 y:-0.07774 z:8.728408
2015-12-08 11:56:45 1080 GRAVITY 15818009736738405  x:1.1386188 y:-0.22152147 z:9.737806
########Default mode########
2015-12-08 11:56:45 1680 GYROSCOPE 513264085739679  x:-0.344322 y:0.345543 z:0.636141
2015-12-08 11:56:45 1680 ACCELEROMETER 513264145437804  x:-1.755728 y:1.4651 z:9.660092
2015-12-08 11:56:45 1680 GRAVITY 15818009736738405  x:0.48645806 y:-0.46057212 z:9.783743
########Default mode########
2015-12-08 11:56:45 2290 GYROSCOPE 513264204904158  x:0.101343 y:3.810741 z:-1.358973
2015-12-08 11:56:45 2290 ACCELEROMETER 513264204904158  x:-8.338512 y:0.398268 z:10.992436
2015-12-08 11:56:45 2290 GRAVITY 15818009736738405  x:-1.0783129 y:-0.56968397 z:9.730523
########Default mode########
2015-12-08 11:56:45 2910 GYROSCOPE 513264264828845  x:0.216117 y:3.859581 z:-0.868131
2015-12-08 11:56:45 2910 ACCELEROMETER 513264264828845  x:-11.303396 y:-0.84198403 z:9.693581
2015-12-08 11:56:45 2910 GRAVITY 15818009736738405  x:-3.6923852 y:-0.5273777 z:9.069651
########Default mode########
2015-12-08 11:56:45 3510 GYROSCOPE 513264324556033  x:-0.233211 y:3.218556 z:1.42857
2015-12-08 11:56:45 3510 ACCELEROMETER 513264324556033  x:-15.135381 y:-2.01526 z:5.319808
2015-12-08 11:56:45 3510 GRAVITY 15818009736738405  x:-6.0710735 y:-0.26525766 z:7.69689
########Default mode########
2015-12-08 11:56:45 4120 GYROSCOPE 513264384243220  x:-1.297923 y:3.078141 z:2.894991
2015-12-08 11:56:45 4120 ACCELEROMETER 513264384243220  x:-16.962868 y:-1.266564 z:5.5697722
2015-12-08 11:56:45 4120 GRAVITY 15818009736738405  x:-7.9196954 y:0.28899992 z:5.77627
########Default mode########
2015-12-08 11:56:45 4740 GYROSCOPE 513264445317595  x:-2.120877 y:2.912085 z:4.573866
2015-12-08 11:56:45 4740 ACCELEROMETER 513264445317595  x:-12.65368 y:-4.2733083 z:5.300672
2015-12-08 11:56:45 4740 GRAVITY 15818009736738405  x:-8.836045 y:1.7448268 z:3.8794677
########Default mode########
2015-12-08 11:56:45 5350 GYROSCOPE 513264503678377  x:-2.096457 y:2.693526 z:4.780215
2015-12-08 11:56:45 5350 ACCELEROMETER 513264503678377  x:-9.009468 y:-5.486052 z:5.3772163
2015-12-08 11:56:45 5350 GRAVITY 15818009736738405  x:-8.678985 y:3.8019307 z:2.5280337
########Default mode########
2015-12-08 11:56:45 5960 GYROSCOPE 513264563357647  x:-2.12454 y:2.22222 z:4.119654
2015-12-08 11:56:45 5960 ACCELEROMETER 513264563357647  x:-2.7998362 y:-5.588908 z:7.375732
